Track,Date,RaceNum,DogName,Box,Trainer,Grade,Dist,Actual_Place,Weight,Actual_SP,Margin,EarlySpeed,Split_Time,Actual_Time,Sire,Dam,Sex,Birthday,Sec_Per_Meter
Meadows (MEP),05 Feb 25,7,TAPPET,8,P Bouchier,Restricted Win Heat,600,5,36.9,9.80,9.63,S,9.40,35.50,Tommy Shelby,Kisses For Chloe,D,11 Jun 2022,0.0591666667
Meadows (MEP),05 Feb 25,8,SPRITELY SIAN,1,D Geall,Mixed 4/5,525,5,29.5,1.70,2.11,M,5.14,30.56,Feral Franky,Armatree Kaycee,B,07 Sep 2022,0.0582095238
Meadows (MEP),05 Feb 25,8,NIZHONI,2,R Nicholls,Mixed 4/5,525,1,33.8,26.70,0,M,5.21,30.41,Fernando Bale,Delta Rhode,D,05 Jul 2021,0.0579238095
Meadows (MEP),05 Feb 25,8,LURE OF KILKENNY,3,L Smith,Mixed 4/5,525,6,24.3,13.40,4.16,M,5.26,30.70,Fernando Bale,Naughty Cazza,B,22 Feb 2021,0.0584761905
Meadows (MEP),05 Feb 25,8,BLUE VENDETTA,4,A Lamarca,Mixed 4/5,525,4,34.2,31.40,1.17,M,5.37,30.49,Tommy Shelby,Zianna Rose,D,12 Jul 2021,0.0580761905
Meadows (MEP),05 Feb 25,8,GO GO EVIE,5,R Le Sueur,Mixed 4/5,525,7,25.7,15.40,6.77,M,5.44,30.89,Tommy Shelby,Gold Vein,B,17 Jun 2022,0.0588380952
Meadows (MEP),05 Feb 25,8,QILIN BALE,6,C Grenfell,Mixed 4/5,525,2,29.3,6.50,0.27,M,5.07,30.43,Feral Franky,Quail Bale,B,10 Jul 2022,0.0579619048
Meadows (MEP),05 Feb 25,8,CUTHBERT BINNS,7,L Cockerell,Mixed 4/5,525,8,36.1,55.70,7.73,S,5.42,30.95,Walk Hard,Polijuice Potion,D,02 Dec 2021,0.0589523810
Meadows (MEP),05 Feb 25,8,GO FOR GOLD,8,T Womann,Mixed 4/5,525,3,27.9,4.30,0.79,M,5.16,30.47,Tommy Shelby,Gold Vein,B,17 Jun 2022,0.0580380952
Meadows (MEP),05 Feb 25,9,REV PIRATE,1,T Dailly,Grade 7,525,1,33.8,9.00,0,M,5.37,30.54,Feral Franky,Jd Revelation,D,20 Feb 2023,0.0581714286
Meadows (MEP),05 Feb 25,9,ONE WORD ANSWER,2,J Shaw,Grade 7,525,2,32.8,5.00,0.13,M,5.32,30.55,Fernando Bale,Mepunga Spectre,D,01 Mar 2023,0.0581904762
Meadows (MEP),05 Feb 25,9,JODIE'S ANGEL,3,G Davies,Grade 7,525,7,30.5,88.30,12.09,M,5.30,31.38,Flying Ricciardo,Karise Fusileer,B,10 Jul 2022,0.0597714286
Meadows (MEP),05 Feb 25,9,NEW HEIGHTS,4,M Clark,Grade 7,525,3,31.7,4.30,1.63,M,5.28,30.65,Kuro Kismet,Riviera Cruz,D,11 May 2023,0.0583809524
Meadows (MEP),05 Feb 25,9,DARK MIRACLE,5,D Robertson,Grade 7,525,4,31.8,15.60,5.04,M,5.40,30.89,Aston Rupee,Star Of Jasmine,D,29 Sep 2022,0.0588380952
Meadows (MEP),05 Feb 25,9,TURBO TERROR,6,G Davies,Grade 7,525,8,35.6,45.20,16.47,S,5.49,31.69,Flying Ricciardo,Karise Fusileer,D,10 Jul 2022,0.0603619048
Meadows (MEP),05 Feb 25,9,DISPLAY,7,D Gibbons,Grade 7,525,5,33.6,2.50,8.37,M,5.42,31.12,Zambora Brockie,Aston Daiquiri,D,08 May 2023,0.0592761905
Meadows (MEP),05 Feb 25,9,OUTSIDES,8,M Lanigan,Grade 7,525,6,29.3,6.70,11.66,M,5.39,31.35,Aussie Infrared,Frank's Girl,D,21 Apr 2023,0.0597142857
Meadows (MEP),05 Feb 25,10,CARUGGI,1,K Heinrich,Grade 6,525,1,34.7,2.80,0,M,5.36,30.41,Feral Franky,Nordegren,D,10 Oct 2022,0.0579238095
Meadows (MEP),05 Feb 25,10,FLYING ROCCO,2,G Davies,Grade 6,525,5,35.2,20.40,8.30,M,5.36,30.99,Flying Ricciardo,Karise Fusileer,D,10 Jul 2022,0.0590285714
Meadows (MEP),05 Feb 25,10,PAW SAKAKIBURA,3,D Gibbons,Grade 6,525,2,35.1,2.40,2.47,M,5.29,30.58,Jackslittlething,Idria Bale,D,03 Feb 2023,0.0582476190
Meadows (MEP),05 Feb 25,10,SLOW POKE,4,M Lanigan,Grade 6,525,3,26.5,11.40,4.24,M,5.20,30.70,Sh Avatar,Nessa's Yasmin,B,08 Mar 2023,0.0584761905
Meadows (MEP),05 Feb 25,10,BEEN GIFTED,5,K Lancaster,Grade 6,525,7,32.7,16.50,11.33,M,5.32,31.20,Aston Rupee,Boom Foot,D,16 Oct 2022,0.0594285714
Meadows (MEP),05 Feb 25,10,MISTER MANFREDI,6,C Armstrong,Grade 6,525,4,39.0,16.10,4.46,M,5.27,30.72,Aussie Infrared,Over And Away,D,03 Aug 2022,0.0585142857
Meadows (MEP),05 Feb 25,10,SNITCH ADAMS,8,L Cockerell,Grade 6,525,6,33.2,6.50,8.86,S,5.36,31.03,Fernando Bale,Patriot Earhart,D,23 Feb 2023,0.0591047619
Meadows (MEP),05 Feb 25,11,ZIPPING KERR,1,D Geall,Grade 5,525,4,30.6,8.10,3.66,M,5.26,30.52,Zack Monelli,Zipping Fleur,B,07 Apr 2022,0.0581333333
Meadows (MEP),05 Feb 25,11,BRONELLY STRIKER,2,M Johnson,Grade 5,525,1,35.6,2.80,0,M,5.15,30.26,Fernando Bale,Striker Light,D,02 Mar 2022,0.0576380952
Meadows (MEP),05 Feb 25,11,PRINCE PIERRE,3,C Brett,Grade 5,525,3,30.5,24.20,2.61,M,5.17,30.44,Orson Allen,Cullquin Cersei,D,21 Apr 2022,0.0579809524
Meadows (MEP),05 Feb 25,11,NAVY BLUE BUZZ,4,M Bewley,Grade 5,525,6,37.9,43.50,9.73,S,5.33,30.94,Aussie Infrared,Miss America,D,24 Sep 2020,0.0589333333
Meadows (MEP),05 Feb 25,11,DIVINE NATURE,5,M Lanigan,Grade 5,525,2,32.9,2.90,2.36,M,5.24,30.43,Blue Moon Rising,Galactic Destiny,D,12 Apr 2021,0.0579619048
Meadows (MEP),05 Feb 25,11,SUMMER SPRITZ,6,E Palma,Grade 5,525,8,26.1,19.50,17.76,M,5.19,31.50,Fernando Bale,Silken,B,17 Jul 2022,0.0600000000
Meadows (MEP),05 Feb 25,11,RUXTON FLAME,7,D Webber,Grade 5,525,7,30.0,6.10,14.87,M,5.27,31.30,Fernando Bale,Silken,D,17 Jul 2022,0.0596190476
Meadows (MEP),05 Feb 25,11,CRUISING JAMIE,8,B Pursell,Grade 5,525,5,32.8,13.70,7.16,M,5.22,30.76,Mepunga Cruzer,Mepunga Debbie,D,02 Dec 2021,0.0585904762
Meadows (MEP),05 Feb 25,12,SHAKA BIG CHIEF,1,M Bewley,Grade 5 T3,525,3,31.6,11.40,7.06,M,5.35,31.00,Feral Franky,Gazer Bale,D,28 Jul 2022,0.0590476190
Meadows (MEP),05 Feb 25,12,OAKLYN BALE,2,S Grenfell,Grade 5 T3,525,1,28.1,1.60,0,M,5.29,30.50,Christo Bale,Hae Allen,B,14 May 2022,0.0580952381
Meadows (MEP),05 Feb 25,12,RICO ECLIPSE,3,A Lamarca,Grade 5 T3,525,2,33.1,111.70,1.63,M,5.17,30.62,Fabregas,Ricolina Lass,D,19 Jan 2021,0.0583238095
Meadows (MEP),05 Feb 25,12,ASTON BAMFORD,4,R Gatt,Grade 5 T3,525,4,36.6,6.30,7.27,S,5.28,31.01,Kc And All,Aston Miley,D,02 Feb 2022,0.0590666667
Meadows (MEP),05 Feb 25,12,HURRICANE MIST,5,P Nicholls,Grade 5 T3,525,7,28.3,15.60,10.34,M,5.24,31.23,Whiskey Riot,Valletta Mist,B,26 Jul 2021,0.0594857143
Meadows (MEP),05 Feb 25,12,THAT'S A BOODIE,6,P Furci,Grade 5 T3,525,6,32.3,10.10,9.63,M,5.26,31.18,Bernardo,Bush Blossom,D,11 Feb 2022,0.0593904762
Meadows (MEP),05 Feb 25,12,OBSTROPALOUS,7,D Bewley,Grade 5 T3,525,5,37.4,12.50,7.36,M,5.33,31.02,Aussie Infrared,Miss America,D,24 Sep 2020,0.0590857143
Meadows (MEP),05 Feb 25,12,GOLD VENOM,8,R Marriner,Grade 5 T3,525,8,30.8,13.80,11.81,M,5.26,31.33,Catch The Thief,Supreme Outlaw,D,17 Feb 2022,0.0596761905
Sandown Park,06 Feb 25,1,CRUZADO,1,T Reid,Mixed 6/7,595,2,38.2,8.80,7.24,Q,9.41,34.75,Out Of Range,Kanzan,D,22 Feb 2023,0.0584033613
Sandown Park,06 Feb 25,1,RAVEN OWEN,2,G Mitchell,Mixed 6/7,595,4,35.9,17.30,12.00,M,9.73,35.09,Aston Rupee,My Black Raven,D,29 Oct 2022,0.0589747899
Sandown Park,06 Feb 25,1,TANNER TIME,3,S Richer,Mixed 6/7,595,6,33.8,7.70,13.96,M,9.52,35.22,Benali,Loud Lana,D,31 Jan 2022,0.0591932773
Sandown Park,06 Feb 25,1,PAW KILTER,4,M Delbridge,Mixed 6/7,595,1,33.5,1.70,0,S,9.53,34.25,Bernardo,Hadarah Bale,D,03 Dec 2022,0.0575630252
Sandown Park,06 Feb 25,1,MY GRACIE,5,G Davies,Mixed 6/7,595,5,29.5,64.20,12.11,M,9.45,35.09,Flying Ricciardo,Karise Fusileer,B,10 Jul 2022,0.0589747899
Sandown Park,06 Feb 25,1,SOUTH THAILAND,6,D Knight,Mixed 6/7,595,8,31.3,23.40,20.59,S,9.73,35.69,Tommy Shelby,Lizzie's Entity,D,28 Oct 2022,0.0599831933
Sandown Park,06 Feb 25,1,MASQUERADE PARTY,7,A Langton,Mixed 6/7,595,3,28.4,8.60,11.46,M,9.50,35.05,Fernando Bale,It's My Party,B,17 Jan 2023,0.0589075630
Sandown Park,06 Feb 25,1,NO IRON TEAM,8,L Smith,Mixed 6/7,595,7,28.0,8.00,18.56,M,9.60,35.54,Barcia Bale,Chase Me Honey,B,13 Dec 2022,0.0597310924
Sandown Park,06 Feb 25,2,ASTON AMISHA,1,M McClelland,Restricted Win Final,515,1,30.9,9.80,0,Q,5.08,29.62,Aston Rupee,Aston Peregrine,B,13 Jul 2022,0.0575145631
Sandown Park,06 Feb 25,2,NANCY DEVERE,2,B Pell,Restricted Win Final,515,3,27.7,6.10,1.94,M,5.12,29.76,Fernando Bale,Pheme,B,27 Mar 2023,0.0577864078
Sandown Park,06 Feb 25,2,HUMBLE ETHICS,3,M Chilcott,Restricted Win Final,515,4,32.5,71.20,5.00,M,5.26,29.97,Wow,Classy Ethics,D,14 Jun 2022,0.0581941748
Sandown Park,06 Feb 25,2,RIPPING IT UP,4,S Stefanos,Restricted Win Final,515,8,30.1,63.20,13.61,M,5.24,30.57,Feral Franky,Sandy's Revenge,D,17 Jan 2023,0.0593592233
Sandown Park,06 Feb 25,2,IVORY NARWHAL,5,G Mitchell,Restricted Win Final,515,6,35.2,61.50,7.17,M,5.22,30.12,Vulturi,Lala Ivory,D,06 Oct 2022,0.0584854369
Sandown Park,06 Feb 25,2,CANYA ALL UP,6,P Abela,Restricted Win Final,515,5,37.7,2.00,5.16,M,5.24,29.98,Aston Rupee,Bombshell Bandit,D,14 Mar 2023,0.0582135922
Sandown Park,06 Feb 25,2,RIVERSDALE MICK,7,D Gibbons,Restricted Win Final,515,2,30.9,4.00,1.34,M,5.13,29.72,Shima Shine,Bandit Belle,D,14 Feb 2023,0.0577087379
Sandown Park,06 Feb 25,2,MICHIGAN GIRL,8,A Paraskevas,Restricted Win Final,515,7,27.7,8.20,7.96,M,5.24,30.18,Fernando Bale,My American Girl,B,12 Apr 2022,0.0586019417
Sandown Park,06 Feb 25,3,PRETTY CAPRI,1,M Katsiris,Grade 5,515,5,28.9,4.00,10.99,M,5.23,30.29,Hooked On Scotch,Pretty Much,B,11 Oct 2021,0.0588155340
Sandown Park,06 Feb 25,3,OUR JOJO,2,J Shaw,Grade 5,515,6,33.8,22.10,12.40,M,5.24,30.38,Shima Shine,Slinky Inky,D,21 Jun 2021,0.0589902913
Sandown Park,06 Feb 25,3,CERULEAN POPPY,3,A Langton,Grade 5,515,3,26.4,2.60,4.53,M,5.18,29.83,Fernando Bale,Circle Of Dreams,B,21 Feb 2023,0.0579223301
Sandown Park,06 Feb 25,3,LYON BALE,4,L Harris,Grade 5,515,7,33.8,18.40,13.73,M,5.26,30.48,Fernando Bale,Alera Bale,D,18 Mar 2022,0.0591844660
Sandown Park,06 Feb 25,3,CABAO LAPIS,5,T Dailly,Grade 5,515,2,33.9,6.50,3.87,S,5.33,29.79,Beast Unleashed,Cabao,D,19 Jun 2022,0.0578446602
Sandown Park,06 Feb 25,3,BIG BUCKETS,6,N Salna,Grade 5,515,8,30.3,11.10,15.11,M,5.24,30.57,Need My Moneynow,Kasreyn,D,11 Nov 2021,0.0593592233
Sandown Park,06 Feb 25,3,KARUNA,7,P Galea,Grade 5,515,4,27.6,16.50,10.76,S,5.23,30.27,Aston Rupee,Silky Riot,B,20 Nov 2022,0.0587766990
Sandown Park,06 Feb 25,3,HARVINGTON,8,D Toner,Grade 5,515,1,35.2,7.00,0,M,5.11,29.52,Shima Shine,Ita Louisa,D,15 May 2022,0.0573203883
Sandown Park,06 Feb 25,4,TOMMY THE HOOD,1,G Clifton,Grade 5 Final,515,3,33.7,15.40,3.53,M,5.18,29.76,Shima Shine,Baby Talk,D,01 Dec 2022,0.0577864078
Sandown Park,06 Feb 25,4,DOCHERTY,2,D Holmes,Grade 5 Final,515,2,29.0,2.80,1.04,M,5.10,29.59,Tommy Shelby,Gold Vein,D,17 Jun 2022,0.0574563107
Sandown Park,06 Feb 25,4,OUR REGARDS,3,J Creed,Grade 5 Final,515,1,30.8,3.40,0,M,5.06,29.52,Aussie Infrared,Scott Something,D,28 Mar 2022,0.0573203883
Sandown Park,06 Feb 25,4,VALENCIA JIM,4,J Gieschen,Grade 5 Final,515,4,31.8,8.30,6.17,Q,5.10,29.95,Fernando Bale,Courting,D,27 Oct 2021,0.0581553398
Sandown Park,06 Feb 25,4,DYNAMITE DOUG,5,P Galea,Grade 5 Final,515,8,31.6,5.80,10.16,M,5.21,30.23,Aston Rupee,Silky Riot,D,20 Nov 2022,0.0586990291
Sandown Park,06 Feb 25,4,BEST FOR LAST,6,G Clifton,Grade 5 Final,515,5,30.9,9.60,8.57,M,5.20,30.12,Shima Shine,Baby Talk,B,01 Dec 2022,0.0584854369
Sandown Park,06 Feb 25,4,DUNDEE DIXIE,7,G Scott-Smith,Grade 5 Final,515,7,29.2,38.60,9.56,M,5.22,30.19,Aussie Infrared,Dundee Calypso,B,22 Nov 2021,0.0586213592
Sandown Park,06 Feb 25,5,LAKEVIEW NOLA,2,H Whelan,Grade 5,715,2,26.9,23.10,3.97,Q,6.15,42.20,Fernando Bale,Lakeview Grace,B,20 Sep 2021,0.0590209790
Sandown Park,06 Feb 25,5,CANYA VIVI,3,M Lanigan,Grade 5,715,4,26.5,4.70,6.83,Q,6.06,42.40,Shima Shine,Joyful,B,10 Oct 2022,0.0593006993
Sandown Park,06 Feb 25,5,VALLETTA DIVA,4,J Nicholls,Grade 5,715,3,28.0,4.90,6.60,S,6.32,42.39,Tommy Shelby,Valletta Sky,B,10 May 2022,0.0592867133
Sandown Park,06 Feb 25,5,PIGWIDGEON,6,I Cockerell,Grade 5,715,5,27.7,14.60,6.97,M,6.25,42.41,Fernando Bale,Polijuice Potion,B,19 Feb 2021,0.0593146853
Sandown Park,06 Feb 25,5,INFRA ROCK,7,M McClelland,Grade 5,715,1,34.3,1.50,0,M,6.25,41.93,Aussie Infrared,Little Tubbsy,D,04 Nov 2022,0.0586433566
Sandown Park,06 Feb 25,6,PAW OCTAVIA,1,S Grenfell,Grade 5,595,1,25.9,2.10,0,Q,9.16,34.17,Fernando Bale,Xamira Bale,B,01 Aug 2022,0.0574285714
Sandown Park,06 Feb 25,6,ASTON GAGA,2,R Gatt,Grade 5,595,2,29.7,5.20,7.49,M,9.35,34.70,Zipping Garth,Aston Tara,B,20 Dec 2021,0.0583193277
Sandown Park,06 Feb 25,6,ASTON MICHIGAN,3,A Panetta,Grade 5,595,4,33.9,10.30,9.73,S,9.72,34.85,Aston Kimetto,Aston Adele,D,20 Feb 2021,0.0585714286
Sandown Park,06 Feb 25,6,REALITY PIE,4,K Pitt,Grade 5,595,6,32.2,7.00,10.91,S,9.86,34.94,Aston Rupee,What A Surprise,D,03 Jul 2022,0.0587226891
Sandown Park,06 Feb 25,6,PIXIE TRIXIE,5,C Capuano,Grade 5,595,8,26.7,34.60,18.76,M,9.95,35.49,Sh Avatar,Fairytale Wish,B,02 Jul 2022,0.0596470588
Sandown Park,06 Feb 25,6,BOLD BERT,6,S Stefanos,Grade 5,595,7,34.4,32.40,13.37,M,9.81,35.11,Tommy Shelby,Katey Penny,D,24 Jan 2022,0.0590084034
Sandown Park,06 Feb 25,6,DEWANA SCOTCH,7,M Dewan,Grade 5,595,3,33.2,12.50,7.84,M,9.35,34.72,Fernando Bale,Dewana Dimie,D,19 Nov 2020,0.0583529412
Sandown Park,06 Feb 25,6,UNREAL MISS,8,J Sharp,Grade 5,595,5,27.8,7.00,10.23,Q,9.21,34.89,Superior Panama,Really Unreal,B,26 May 2022,0.0586386555
Sandown Park,06 Feb 25,7,NAVARINO,1,J Connor,Mixed 3/4,515,5,35.2,4.70,2.00,M,5.18,29.70,Aston Dee Bee,Madalia Maggie,D,15 Jun 2021,0.0576699029
Sandown Park,06 Feb 25,7,XENI BALE,2,P Furci,Mixed 3/4,515,2,32.4,27.70,0.44,M,5.20,29.59,Jarvis Bale,Ethla Allen,D,24 Jul 2022,0.0574563107
Sandown Park,06 Feb 25,7,SPRING REGENCY,3,M Delbridge,Mixed 3/4,515,1,33.0,5.10,0,M,5.11,29.56,Fernando Bale,Burning Fuel,D,22 Oct 2022,0.0573980583
Sandown Park,06 Feb 25,7,SILKY SAUCE,4,L Delbridge,Mixed 3/4,515,6,31.8,5.70,5.37,M,5.22,29.93,Sennachie,Shanlyn Georgie,D,18 May 2021,0.0581165049
Sandown Park,06 Feb 25,7,ASTON GOZO,5,R Pallotta,Mixed 3/4,515,3,30.0,2.10,1.44,M,5.23,29.66,Aston Dee Bee,Aston Gwen,B,01 May 2022,0.0575922330
Sandown Park,06 Feb 25,7,BOUNDING CHIEF,6,M Hanke,Mixed 3/4,515,4,34.5,30.90,1.86,M,5.27,29.69,Cosmic Chief,Bound Two Affair,D,01 Feb 2022,0.0576504854
Sandown Park,06 Feb 25,7,WHATEVER TESS,8,A Helleren,Mixed 3/4,515,7,26.6,19.10,5.64,S,5.32,29.95,My Redeemer,Whatever I Want,B,12 Feb 2022,0.0581553398
Sandown Park,06 Feb 25,8,MAHOGANY,1,K Cottrell,Mixed 4/5,595,5,32.3,5.30,4.91,M,9.41,34.64,Handsome Prince,Pay Call,D,08 Jun 2022,0.0582184874
Sandown Park,06 Feb 25,8,FLED THE SCENE,2,G Glass,Mixed 4/5,595,3,34.4,4.80,2.90,M,9.23,34.50,Fernando Bale,Elusive Jewel,D,04 Dec 2021,0.0579831933
Sandown Park,06 Feb 25,8,BLUE GOOSE BOY,3,G Jose,Mixed 4/5,595,4,35.6,3.50,3.93,S,9.30,34.57,Beast Unleashed,Zipping Kelly,D,20 Jun 2021,0.0581008403
Sandown Park,06 Feb 25,8,VIDEO REFEREE,4,A Langton,Mixed 4/5,595,6,33.3,16.30,5.51,M,9.58,34.68,Tommy Shelby,Art Noveau,D,14 Mar 2022,0.0582857143
Sandown Park,06 Feb 25,8,HIS SPECIAL,5,J Carr,Mixed 4/5,595,1,32.3,26.80,0,Q,9.16,34.30,Out Of Range,Freedom Fire,D,03 Apr 2022,0.0576470588
Sandown Park,06 Feb 25,8,TULLY LUNA,6,J Britton,Mixed 4/5,595,2,27.0,5.20,0.49,Q,9.28,34.33,Fernando Bale,Mepunga Isla,B,12 Apr 2022,0.0576974790
Sandown Park,06 Feb 25,8,VERSNELLEN,7,E Scott,Mixed 4/5,595,8,30.3,15.30,12.51,M,9.56,35.17,Fernando Bale,Van Nindi,D,07 Feb 2022,0.0591092437
Sandown Park,06 Feb 25,8,PAW FREDRICK,8,M Delbridge,Mixed 4/5,595,7,34.8,7.30,5.71,S,9.49,34.70,Bernardo,Hadarah Bale,D,03 Dec 2022,0.0583193277
Sandown Park,06 Feb 25,9,HI THERE FRANK,1,D Geall,Mixed 4/5,515,7,34.0,5.00,7.57,S,5.21,29.89,Lightning Frank,Nayla Swift,D,07 Feb 2022,0.0580388350
Sandown Park,06 Feb 25,9,DEDALUS DIGGLE,2,I Cockerell,Mixed 4/5,515,2,34.2,27.90,3.70,M,5.10,29.62,Fernando Bale,Polijuice Potion,D,19 Feb 2021,0.0575145631
Sandown Park,06 Feb 25,9,PAW TABITHA,3,M Delbridge,Mixed 4/5,515,4,28.0,8.10,4.69,Q,4.96,29.69,Bernardo,Dyna Harpa,B,08 Dec 2022,0.0576504854
Sandown Park,06 Feb 25,9,RUTHLESS SECRET,4,J Selleck,Mixed 4/5,515,5,27.2,12.90,5.30,M,5.14,29.73,Aussie Secret,Dyna Sarah,B,03 Sep 2022,0.0577281553
Sandown Park,06 Feb 25,9,BORACAY STORM,5,D Geall,Mixed 4/5,515,1,30.8,1.60,0,M,5.08,29.36,Feral Franky,Miami Fernando,D,04 May 2022,0.0570097087
Sandown Park,06 Feb 25,9,DENISON FRISBY,7,I Cockerell,Mixed 4/5,515,8,37.2,76.00,9.66,M,5.22,30.04,Mepunga Blazer,Arabella Figg,D,01 Sep 2021,0.0583300971
Sandown Park,06 Feb 25,9,ASTON WESTERN,8,B Galea,Mixed 4/5,515,3,34.0,9.80,4.30,Q,5.07,29.66,Aussie Infrared,Fantastic Dotty,D,24 Feb 2022,0.0575922330
Sandown Park,06 Feb 25,10,MEPUNGA OLLIE,1,J Britton,Grade 5,515,3,33.8,2.20,6.37,M,5.12,29.78,Barcia Bale,Mepunga Isla,D,03 Oct 2021,0.0578252427
Sandown Park,06 Feb 25,10,MY AMBER,2,B Selleck,Grade 5,515,8,28.1,10.20,18.84,Q,5.06,30.65,My Redeemer,Harper's Girl,B,01 Sep 2022,0.0595145631
Sandown Park,06 Feb 25,10,PAW LARRY,3,S Grenfell,Grade 5,515,5,29.1,8.20,8.50,Q,5.07,29.93,Fernando Bale,Xamira Bale,D,01 Aug 2022,0.0581165049
Sandown Park,06 Feb 25,10,PAW SUMMER,4,M Delbridge,Grade 5,515,6,28.3,12.50,10.66,M,5.33,30.08,Bernardo,Dyna Harpa,B,08 Dec 2022,0.0584077670
Sandown Park,06 Feb 25,10,DEWANA FERNANDO,5,B Dewan,Grade 5,515,4,32.7,19.40,7.84,M,5.10,29.88,Fernando Bale,Dewana Dimie,D,19 Nov 2020,0.0580194175
Sandown Park,06 Feb 25,10,READY TO STING,6,T Thornton,Grade 5,515,1,34.4,5.40,0,M,5.21,29.33,Fernando Bale,Ninetymile Star,D,31 Aug 2021,0.0569514563
Sandown Park,06 Feb 25,10,PAW WHITLEY,7,C Grenfell,Grade 5,515,2,24.0,5.90,4.64,M,5.22,29.66,Bernardo,Faithy Bale,B,28 Jan 2023,0.0575922330
Sandown Park,06 Feb 25,10,JAZZY BELLE,8,S Stefanos,Grade 5,515,7,27.3,75.10,16.83,M,5.15,30.51,Aston Rupee,Star Of Jasmine,B,29 Sep 2022,0.0592427184
Sandown Park,06 Feb 25,11,PAW GORDY,1,C Grenfell,Grade 5,515,4,34.7,5.30,4.04,M,5.13,30.16,Yozo Bale,Knicks Bale,D,27 Jan 2023,0.0585631068
Sandown Park,06 Feb 25,11,RASHID,2,J Shaw,Grade 5,515,3,30.8,4.90,3.00,M,5.23,30.09,Aston Rupee,Slinky Inky,D,02 Oct 2022,0.0584271845
Sandown Park,06 Feb 25,11,THUNDERBOLT ROSS,3,J Sharp,Grade 5,515,8,31.3,11.20,7.89,M,5.22,30.43,Feral Franky,Miyazaki,D,08 Jul 2022,0.0590873786
Sandown Park,06 Feb 25,11,SHIMA TIME,4,T Dailly,Grade 5,515,2,34.5,2.80,1.01,M,5.04,29.95,Feral Franky,Shima Pearl,D,23 Apr 2023,0.0581553398
Sandown Park,06 Feb 25,11,PAW BERRY,5,M Delbridge,Grade 5,515,7,28.8,16.60,6.30,M,5.16,30.32,Bernardo,Hadarah Bale,B,03 Dec 2022,0.0588737864
Sandown Park,06 Feb 25,11,SHARNI'S SECRET,7,J Musselwhite,Grade 5,515,1,26.3,7.70,0,M,5.06,29.88,Tommy Shelby,Persian Goddess,B,11 Dec 2022,0.0580194175
Sandown Park,06 Feb 25,11,PAW ALEXIS,8,M Delbridge,Grade 5,515,5,29.6,7.50,4.06,M,5.15,30.16,Aussie Infrared,Dyna Patty,B,28 Jul 2022,0.0585631068
Sandown Park,06 Feb 25,12,BARTY CROUCH,1,I Cockerell,Grade 5,515,4,37.4,3.80,6.91,M,5.22,30.01,Beast Unleashed,Arabella Figg,D,07 Apr 2022,0.0582718447
Sandown Park,06 Feb 25,12,BAKIS BALE,2,C Grenfell,Grade 5,515,1,33.5,2.70,0,M,5.22,29.52,Christo Bale,Dyna Romy,D,07 Apr 2022,0.0573203883
Sandown Park,06 Feb 25,12,BEACH BOURBSKI,3,J Loverso,Grade 5,515,6,33.5,3.60,8.11,M,5.11,30.09,Barcia Bale,Sunset Bourbski,D,17 Jan 2022,0.0584271845
Sandown Park,06 Feb 25,12,SLAY QUEEN MOLLY,4,S Richards,Grade 5,515,2,28.4,19.60,5.06,Q,5.06,29.88,Shima Shine,Miss Malfunction,B,13 Nov 2022,0.0580194175
Sandown Park,06 Feb 25,12,FALLON BALE,5,C Grenfell,Grade 5,515,3,29.2,16.00,6.77,M,5.15,30.00,Js Flamin Ace,Faithy Bale,D,25 Mar 2022,0.0582524272
Sandown Park,06 Feb 25,12,CANYA JIVE,6,D Sharp,Grade 5,515,5,33.9,10.80,7.69,M,5.20,30.06,Aston Rupee,Bali Sunset,D,19 Oct 2022,0.0583689320
Sandown Park,06 Feb 25,12,ASTON MONARCHY,7,A Panetta,Grade 5,515,8,28.8,18.70,14.40,M,5.18,30.53,Fernando Bale,Aston Dinnigan,B,23 Mar 2022,0.0592815534
Sandown Park,06 Feb 25,12,DELATITE BEAST,8,S Stefanos,Grade 5,515,7,33.6,48.30,13.56,S,5.33,30.47,Beast Unleashed,Spot On Cinta,D,18 Jan 2022,0.0591650485
Geelong,07 Feb 25,1,STEEPLE,1,P Newell,Maiden,400,2,30.7,14.80,2.00,M,8.70,23.36,My Bro Fabio,Big Skinny,D,23 Jul 2022,0.0584000000
Geelong,07 Feb 25,1,STARLIGHT KIYOKO,2,J Sharp,Maiden,400,3,26.7,16.80,2.56,M,8.77,23.40,Tommy Shelby,Starlight Amy,B,29 May 2023,0.0585000000
Geelong,07 Feb 25,1,DIAMANTINA PEAR,3,A Langton,Maiden,400,6,24.3,15.20,6.14,M,8.99,23.65,Fernando Bale,Diamantina Rose,B,27 Mar 2023,0.0591250000
Geelong,07 Feb 25,1,TINKER NICK,4,J Burns,Maiden,400,1,30.9,8.90,0,M,8.56,23.22,Fernando Bale,Tinker Mary,D,27 Jan 2022,0.0580500000
Geelong,07 Feb 25,1,UNACCEPTABLE AXE,5,B Pursell,Maiden,400,8,33.2,7.80,9.70,M,8.84,23.90,Superior Panama,Minorca,D,10 Nov 2022,0.0597500000
Geelong,07 Feb 25,1,DOONGALLA FLASH,6,C Grenfell,Maiden,400,5,31.1,5.00,5.34,M,8.89,23.59,Bernardo,Miss You Emma,D,16 Apr 2023,0.0589750000
